	p_val	avg_logFC	pct.1	pct.2	p_val_adj
WWC2	0.114039696132218	-0.0422324232389348	0.052	0.086	1
LGALS3BP	0.114078255652463	0.0341152338382146	0.091	0.055	1
FNTA	0.1141058366951	0.0480446523269808	0.181	0.133	1
PNKD	0.11414224064318	0.040700974866933	0.293	0.227	1
NME4	0.114158673788405	0.0455029048623404	0.118	0.078	1
EXT1	0.114192580638961	-0.0257513739386136	0.028	0.055	1
GPR27	0.114256767872208	-0.0127683520606359	0.007	0.023	1
AL161935.3	0.114256767872208	-0.0127683520606359	0.007	0.023	1
AC007952.4	0.114603208512951	0.041317579158656	0.157	0.109	1
YEATS2	0.11464364668238	0.0388176308216337	0.118	0.078	1
BAG4	0.114644199017071	0.0347308078804293	0.129	0.086	1
FGD6	0.114654445620341	0.0387712174174342	0.07	0.039	1
JOSD1	0.114712038542344	0.0507749790793899	0.328	0.262	1
MPST	0.114872402072875	0.0457806440670143	0.146	0.102	1
CLPTM1L	0.114935028222917	-0.0377282715830085	0.077	0.117	1
ERBIN	0.115009063374985	0.0459249546235819	0.272	0.211	1
ATP1B1	0.11532326254807	0.0538757567576382	0.094	0.059	1
UQCR10	0.115472922177261	0.064821894617377	0.794	0.758	1
KAT5	0.115763441167139	0.0256164194432349	0.091	0.055	1
C21orf91	0.115763441167139	0.0256164194432349	0.091	0.055	1
VAMP3	0.115907071765662	0.0444980632687015	0.31	0.246	1
PLOD1	0.115971093365753	0.0418559594752239	0.132	0.09	1
CALCOCO1	0.116167491048981	0.0492589084433391	0.146	0.102	1
LIN54	0.116238057526487	0.0355401968359878	0.07	0.039	1
TRIM13	0.11623810119405	0.0387712174174342	0.07	0.039	1
SCAPER	0.116661204905987	0.0398459085471997	0.059	0.031	1
TSEN34	0.116865820656133	0.0398459085471996	0.307	0.238	1
EBPL	0.116917612221549	0.0471186678762795	0.108	0.07	1
MIS18A	0.116917701869263	0.0277777423337142	0.049	0.023	1
RER1	0.1170866922013	0.0483500185535003	0.394	0.32	1
ARMCX3	0.117652767418983	-0.0542551375005482	0.132	0.18	1
PTRHD1	0.117795194315769	0.0411556664292631	0.268	0.207	1
SYT11	0.118029608122634	-0.0424790367088031	0.056	0.09	1
RAB33B	0.118086232935421	0.0244609897077203	0.049	0.023	1
GTF2H2C	0.118086232935421	0.0244609897077203	0.049	0.023	1
ATG10	0.118086232935421	0.0244609897077203	0.049	0.023	1
OSBPL5	0.118086232935421	0.0244609897077203	0.049	0.023	1
CXCL16	0.11818166023563	0.0387204160254652	0.638	0.605	1
DIDO1	0.118369774996405	-0.0350895357265546	0.052	0.086	1
PGLYRP2	0.118485905641772	0.0359774317692794	0.031	0.012	1
GINS4	0.118485905641772	0.0326496416766047	0.031	0.012	1
SYNGR1	0.118514961686936	0.0272740020515459	0.049	0.023	1
BAIAP2	0.11854317252655	0.0519306477622716	0.136	0.094	1
GUCD1	0.118657954036299	0.0480342859265577	0.122	0.082	1
PHB	0.118728469050116	0.053250315397595	0.237	0.184	1
HNRNPM	0.118930535227762	-0.137780027701425	0.341	0.371	1
PFDN1	0.119086021434474	0.0558659677313834	0.303	0.242	1
E2F3	0.119142329037328	-0.0497662501424875	0.108	0.152	1
PDLIM5	0.119197010038267	0.0584905164304313	0.289	0.227	1
MT-ND5	0.119435481866684	-0.0664134835756434	0.99	0.996	1
SPATC1L	0.119453253519032	0.0290466675254395	0.07	0.039	1
WDR60	0.119473961757609	0.0300579021810368	0.059	0.031	1
SAC3D1	0.119473961757609	0.0300579021810368	0.059	0.031	1
FAM118B	0.119473961757609	0.0300579021810368	0.059	0.031	1
CPD	0.119683730603781	-0.0819013472253992	0.167	0.215	1
DYSF	0.119720930230386	-0.076821678025318	0.035	0.062	1
CACNA2D3	0.119753129851926	-0.0409734981945091	0.031	0.059	1
PRDX5	0.119925705077717	0.103162322029346	0.516	0.484	1
ALG6	0.120005769654409	0.0225993058231032	0.031	0.012	1
CD72	0.120005769654409	0.0225993058231032	0.031	0.012	1
VMAC	0.120005769654409	0.0225993058231032	0.031	0.012	1
ZNF101	0.120005769654409	0.0225993058231032	0.031	0.012	1
FUZ	0.120005769654409	0.0225993058231032	0.031	0.012	1
ATG9A	0.120005769654409	0.0225993058231032	0.031	0.012	1
CYB5A	0.120366513409402	0.0387949363012247	0.094	0.059	1
NIPSNAP2	0.120413580128718	0.0321461592458968	0.188	0.137	1
GBP2	0.120437062663075	-0.0831645305443354	0.303	0.359	1
LINC00884	0.12048586520141	-0.0433530353077741	0.017	0.039	1
ANXA7	0.120541256540405	0.0398459085471997	0.251	0.191	1
DOCK7	0.120581011527479	-0.031498867595826	0.052	0.086	1
PLEKHG2	0.120672940409708	-0.0292140973092174	0.115	0.164	1
ATAT1	0.12076966668851	0.019226621344464	0.031	0.012	1
RIDA	0.12076966668851	0.019226621344464	0.031	0.012	1
LINC00476	0.12076966668851	0.019226621344464	0.031	0.012	1
ZW10	0.12076966668851	0.019226621344464	0.031	0.012	1
CENPJ	0.12076966668851	0.019226621344464	0.031	0.012	1
ABCC4	0.12076966668851	0.019226621344464	0.031	0.012	1
RFWD3	0.12076966668851	0.019226621344464	0.031	0.012	1
ARL4D	0.12076966668851	0.019226621344464	0.031	0.012	1
EID2	0.12076966668851	0.019226621344464	0.031	0.012	1
URB1-AS1	0.12076966668851	0.019226621344464	0.031	0.012	1
CUL9	0.120898383448231	0.0267738269798469	0.059	0.031	1
MAGOHB	0.120898383448231	0.0267738269798469	0.059	0.031	1
DYNLL1	0.120954667771997	-0.102183410747714	0.686	0.727	1
ARL16	0.120969978807981	0.0357264382519609	0.118	0.078	1
TNFRSF1A	0.121027533562295	-0.111909560554104	0.362	0.391	1
MSH6	0.121142221366933	-0.0284888516952026	0.049	0.082	1
CC2D1B	0.121214365353034	-0.0445901386646976	0.031	0.059	1
RSAD2	0.121234798492859	0.0775293423815946	0.105	0.066	1
MAP4K3	0.121309395224396	0.0248080311826592	0.07	0.039	1
CEP152	0.121561945152671	0.022107084209818	0.031	0.012	1
C1orf131	0.121622107203449	0.0408657964479451	0.118	0.078	1
GTF3C5	0.121682897222263	-0.0317837475920551	0.052	0.086	1
ARMC10	0.122162015375294	0.0423667064537667	0.136	0.094	1
FBXL17	0.122336175890878	0.0187457365071132	0.031	0.012	1
AP3M1	0.122397245242691	-0.0534752104322682	0.063	0.098	1
C20orf194	0.122482972068076	-0.0427239675170746	0.052	0.086	1
C21orf2	0.122568005061944	-0.0464821749412976	0.059	0.094	1
ARFGAP1	0.1226622084524	-0.0389266351044353	0.056	0.09	1
COPRS	0.12271270467578	-0.0429672328338531	0.059	0.094	1
MED26	0.122797186202438	-0.0359729280101516	0.017	0.039	1
ZP3	0.122812852265379	-0.032554121261366	0.017	0.039	1
PPT1	0.123083038468026	0.0725966772607168	0.603	0.57	1
NDUFA5	0.123087317834638	0.0204278226900981	0.213	0.156	1
DPH5	0.123112973993	0.015373052028474	0.031	0.012	1
TGDS	0.123112973993	0.015373052028474	0.031	0.012	1
GUCY1B1	0.123112973993	0.0115342757213083	0.031	0.012	1
ZNF33B	0.123112973993	0.0115342757213083	0.031	0.012	1
DERA	0.123200918228071	0.028084075178525	0.118	0.078	1
PTDSS1	0.123709944623791	0.0563207457507047	0.206	0.156	1
BTG1	0.123729166209753	0.016106743608828	0.955	0.895	1
GRN	0.123751170813575	-0.111451702297652	0.864	0.902	1
ZNF503	0.123769011721973	-0.0260641378356992	0.031	0.059	1
ZNF664	0.123769011721973	-0.0260641378356992	0.031	0.059	1
SLC2A13	0.12396420365889	-0.0247996274120263	0.017	0.039	1
BCORL1	0.12396420365889	-0.0285379495226335	0.017	0.039	1
AP5Z1	0.123987355881512	0.0271457124434114	0.132	0.09	1
LY75	0.124019916618389	0.0229931041399408	0.059	0.031	1
RGS12	0.124100115897804	-0.046251308035043	0.059	0.094	1
MIF4GD	0.124142599435842	0.0630703615785705	0.206	0.156	1
FLYWCH1	0.124244650720628	0.025784021890623	0.059	0.031	1
KIAA0100	0.124361751857462	0.0137952313472571	0.174	0.121	1
TRIM34	0.124404425445594	0.0233693200194746	0.08	0.047	1
TAGAP	0.124488639223887	0.0136180816848545	0.401	0.328	1
RPA1	0.124616361779985	0.0324658012495772	0.094	0.059	1
AC011446.2	0.124740449554004	-0.0300444276623188	0.031	0.059	1
SLC25A46	0.124757873748648	-0.0323476640063928	0.052	0.086	1
COPZ1	0.124905469745107	0.0389355762130542	0.24	0.184	1
KLHDC4	0.124929474184751	-0.0263746987733564	0.031	0.059	1
GUF1	0.125138590318458	-0.0210472777934759	0.017	0.039	1
MTMR2	0.125138590318458	-0.0210472777934759	0.017	0.039	1
ATP13A1	0.125471091752958	0.0535447529053615	0.171	0.125	1
NADK	0.125753514764166	0.0431435207687562	0.31	0.246	1
MRPL9	0.125786485948475	0.0337483286790811	0.132	0.09	1
SEC22B	0.125985772976187	-0.0650640551768954	0.136	0.184	1
SHLD2	0.126582099567562	-0.0356317392075827	0.059	0.094	1
VPS26A	0.126741707271606	0.0478818771048402	0.195	0.145	1
BCL2L2	0.126855297341282	-0.0409734981945091	0.035	0.062	1
KLHL21	0.126855297341282	-0.0445901386646976	0.035	0.062	1
LSM10	0.126962242737529	0.0569403419064997	0.334	0.273	1
TTC17	0.126980455905784	0.050317208414495	0.157	0.113	1
CERS2	0.127104915518646	-0.0477191665207626	0.122	0.168	1
RBM22	0.127149324406972	0.0301465114584861	0.157	0.109	1
TLR2	0.127427802181348	0.00808444479122206	0.345	0.266	1
ATF6B	0.127461895109383	0.0524954096112725	0.202	0.152	1
TAOK1	0.127527900772786	-0.0589777073234624	0.195	0.246	1
PDE7A	0.12752954571112	-0.0394398923158847	0.063	0.098	1
TRAF3	0.12753801543054	-0.0659861940092509	0.105	0.145	1
NAXD	0.12754142655413	-0.0142213127230761	0.017	0.039	1
DNAJB5	0.12754142655413	-0.0176284710446904	0.017	0.039	1
KLHDC10	0.12780541473777	-0.0230133510706516	0.031	0.059	1
AP005019.1	0.12780541473777	-0.0230133510706516	0.031	0.059	1
USP32	0.128070897364904	0.041317579158656	0.167	0.121	1
VMP1	0.128307997197743	-0.013965786977467	0.585	0.484	1
CREBL2	0.128329101624204	-0.0485533937172783	0.136	0.184	1
PLEKHO2	0.128592342215719	-0.0848041068833608	0.178	0.223	1
TMEM106B	0.128761969587789	0.0251397611575043	0.094	0.059	1
CASP9	0.128917543410891	0.0433983101515674	0.122	0.082	1
SMIM7	0.129067856083162	0.0381022289423728	0.272	0.211	1
APOL6	0.129180794445753	-0.0903355811670624	0.23	0.281	1
RPL17	0.129303440167123	0.0211023884336652	0.997	0.988	1
CHMP2A	0.129443673231039	0.0641532906888514	0.436	0.363	1
COQ7	0.129693439055648	0.0178315967052995	0.07	0.039	1
GOLGA1	0.129766549890437	0.0334764602617197	0.084	0.051	1
PEBP1	0.129779949066585	0.0596485358433794	0.199	0.152	1
EFTUD2	0.129823461158293	-0.0416029395033266	0.118	0.164	1
TRIM38	0.130121495696211	0.0540305435391562	0.348	0.285	1
OCIAD1	0.130160638997597	0.0321706537407602	0.334	0.27	1
ASL	0.130277869850949	0.0378030069173994	0.122	0.082	1
SLC1A4	0.13035584928574	-0.0361665669709156	0.056	0.09	1
CDK5RAP3	0.130504741853392	0.047290654996779	0.265	0.207	1
SEC23A	0.130552778232137	-0.0300444276623188	0.035	0.062	1
ELAC2	0.13061468693888	0.0414497581291741	0.073	0.043	1
CENPC	0.130807335548004	0.0342379407529032	0.122	0.082	1
SF3B2	0.130895338271123	0.0545618931797127	0.467	0.406	1
PNMA5	0.130983459520999	0.0197110001381438	0.024	0.008	1
AC079630.1	0.130983459520999	0.0197110001381438	0.024	0.008	1
LTB4R2	0.130983459520999	0.0197110001381438	0.024	0.008	1
MITD1	0.131197351846972	0.0353244238283538	0.15	0.105	1
CNOT4	0.131319304847759	-0.0670518864295131	0.115	0.156	1
SF3B4	0.131364062665089	0.0435257655056003	0.233	0.18	1
NIPBL	0.131552859026666	0.0655627965523293	0.324	0.27	1
AL355472.1	0.131611350119463	0.0163154111370056	0.024	0.008	1
IFT122	0.131611350119463	0.0163154111370056	0.024	0.008	1
ZBTB49	0.131611350119463	0.0163154111370056	0.024	0.008	1
CYP2U1	0.131611350119463	0.0163154111370056	0.024	0.008	1
KPNA5	0.131611350119463	0.0163154111370056	0.024	0.008	1
AC018647.2	0.131611350119463	0.0163154111370056	0.024	0.008	1
RALGPS1	0.131611350119463	0.0163154111370056	0.024	0.008	1
CACFD1	0.131611350119463	0.0163154111370056	0.024	0.008	1
SIAE	0.131611350119463	0.0163154111370056	0.024	0.008	1
FAM149B1	0.131611350119463	0.0163154111370056	0.024	0.008	1
LIG4	0.131611350119463	0.0163154111370056	0.024	0.008	1
DEXI	0.131611350119463	0.0163154111370056	0.024	0.008	1
GDPD3	0.131611350119463	0.0163154111370056	0.024	0.008	1
C17orf80	0.131611350119463	0.0163154111370056	0.024	0.008	1
C20orf96	0.131611350119463	0.0163154111370056	0.024	0.008	1
FBXW9	0.131611350119463	0.0163154111370056	0.024	0.008	1
GALR2	0.131611350119463	0.0163154111370056	0.024	0.008	1
USP39	0.131723293285302	-0.0399462039615119	0.066	0.102	1
UBE2M	0.131723293285302	-0.0399462039615119	0.066	0.102	1
RRBP1	0.131791211911469	-0.0785866886779795	0.282	0.332	1
ADD1	0.131976868300991	0.0384844379488785	0.237	0.18	1
DLEU2	0.131983949147606	0.0228963502334264	0.084	0.051	1
NOL9	0.13243083867909	-0.0263746987733564	0.035	0.062	1
SMIM13	0.13243083867909	-0.0263746987733564	0.035	0.062	1
DOK3	0.132479132405605	0.0398459085471996	0.31	0.246	1
CCDC144A	0.132573756411971	0.0201989111634032	0.017	0.004	1
AC002553.1	0.132573977746526	0.0269785981487819	0.017	0.004	1
LCAT	0.132573977746526	0.0235945001645414	0.017	0.004	1
ECI2	0.132706415319536	0.0251397611575043	0.094	0.059	1
ZDHHC4	0.132880061839271	0.0196745496834203	0.108	0.07	1
SBF2	0.132956310601135	0.0331479598630721	0.247	0.191	1
CLDN15	0.132961788544694	0.0167917528417889	0.017	0.004	1
FAM27C	0.132961788544694	0.0167917528417889	0.017	0.004	1
TESMIN	0.132961788544694	0.0167917528417889	0.017	0.004	1
AL121832.2	0.132961788544694	0.0167917528417889	0.017	0.004	1
CCDC157	0.132961788544694	0.0167917528417889	0.017	0.004	1
RASSF1-AS1	0.132961788544694	0.0167917528417889	0.017	0.004	1
DENND6B	0.133171643471069	0.0423667064537667	0.139	0.098	1
MEI1	0.133183787521688	-0.0414823115800092	0.038	0.066	1
CPSF6	0.133230019117089	0.0348383868165773	0.15	0.105	1
CLSPN	0.133349371956283	0.0133729460930034	0.017	0.004	1
GPSM2	0.133349371956283	0.0133729460930034	0.017	0.004	1
KHK	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC012306.2	0.133349371956283	0.0133729460930034	0.017	0.004	1
FANCE	0.133349371956283	0.0133729460930034	0.017	0.004	1
SFTPD	0.133349371956283	0.0133729460930034	0.017	0.004	1
DCP1B	0.133349371956283	0.0133729460930034	0.017	0.004	1
DDX47	0.133349371956283	0.0133729460930034	0.017	0.004	1
TMTC1	0.133349371956283	0.0133729460930034	0.017	0.004	1
GTSF1	0.133349371956283	0.0133729460930034	0.017	0.004	1
CDKN3	0.133349371956283	0.0133729460930034	0.017	0.004	1
ZNF213-AS1	0.133349371956283	0.0133729460930034	0.017	0.004	1
IQCK	0.133349371956283	0.0133729460930034	0.017	0.004	1
QPRT	0.133349371956283	0.0133729460930034	0.017	0.004	1
TUBG2	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC015813.1	0.133349371956283	0.0133729460930034	0.017	0.004	1
ZNF555	0.133349371956283	0.0133729460930034	0.017	0.004	1
ZNF253	0.133349371956283	0.0133729460930034	0.017	0.004	1
ZNF420	0.133349371956283	0.0133729460930034	0.017	0.004	1
ZNF544	0.133349371956283	0.0133729460930034	0.017	0.004	1
SLC27A5	0.133349371956283	0.0133729460930034	0.017	0.004	1
AL109811.3	0.133349371956283	0.0133729460930034	0.017	0.004	1
LINC01063	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC107871.1	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC114490.2	0.133349371956283	0.0133729460930034	0.017	0.004	1
TNK2-AS1	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC009163.4	0.133349371956283	0.0133729460930034	0.017	0.004	1
KNDC1	0.133349371956283	0.0133729460930034	0.017	0.004	1
AC007285.1	0.133349371956283	0.0133729460930034	0.017	0.004	1
SNX20	0.13345008764152	0.0343362527362301	0.23	0.176	1
DDA1	0.133801066676474	-0.0605793719238956	0.132	0.176	1
RFC4	0.133851627406605	0.0124469343590852	0.024	0.008	1
AL133467.1	0.133851627406605	0.0124469343590852	0.024	0.008	1
PYM1	0.133951176424864	0.0310610789914669	0.16	0.113	1
PRDM4	0.134070466444072	-0.0376121504918043	0.038	0.066	1
CYBA	0.13427154195739	-0.0973590944340237	0.993	0.98	1
VGLL4	0.134396524270551	-0.0436872040661052	0.07	0.105	1
MEGF6	0.134610471796776	-0.00778214044205495	0	0.008	1
RNF207	0.134610471796776	-0.00778214044205495	0	0.008	1
EPHA2	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF436	0.134610471796776	-0.00778214044205495	0	0.008	1
AL358472.2	0.134610471796776	-0.00778214044205495	0	0.008	1
NECTIN4	0.134610471796776	-0.00778214044205495	0	0.008	1
CENPL	0.134610471796776	-0.00778214044205495	0	0.008	1
AL031316.1	0.134610471796776	-0.00778214044205495	0	0.008	1
REG1A	0.134610471796776	-0.00778214044205495	0	0.008	1
CHST10	0.134610471796776	-0.00778214044205495	0	0.008	1
CKAP2L	0.134610471796776	-0.00778214044205495	0	0.008	1
DARS-AS1	0.134610471796776	-0.00778214044205495	0	0.008	1
PJVK	0.134610471796776	-0.00778214044205495	0	0.008	1
CARF	0.134610471796776	-0.00778214044205495	0	0.008	1
IDH1-AS1	0.134610471796776	-0.00778214044205495	0	0.008	1
CAPN10-DT	0.134610471796776	-0.00778214044205495	0	0.008	1
CTDSPL	0.134610471796776	-0.00778214044205495	0	0.008	1
ROBO1	0.134610471796776	-0.00778214044205495	0	0.008	1
NEK11	0.134610471796776	-0.00778214044205495	0	0.008	1
RBP1	0.134610471796776	-0.00778214044205495	0	0.008	1
C3orf33	0.134610471796776	-0.00778214044205495	0	0.008	1
EHHADH	0.134610471796776	-0.00778214044205495	0	0.008	1
STAP1	0.134610471796776	-0.00778214044205495	0	0.008	1
SCD5	0.134610471796776	-0.00778214044205495	0	0.008	1
CCL28	0.134610471796776	-0.00778214044205495	0	0.008	1
ITGA1	0.134610471796776	-0.00778214044205495	0	0.008	1
PPIC	0.134610471796776	-0.00778214044205495	0	0.008	1
SPINK1	0.134610471796776	-0.00778214044205495	0	0.008	1
SPDL1	0.134610471796776	-0.00778214044205495	0	0.008	1
COL23A1	0.134610471796776	-0.00778214044205495	0	0.008	1
TUBB2B	0.134610471796776	-0.00778214044205495	0	0.008	1
ITPR3	0.134610471796776	-0.00778214044205495	0	0.008	1
SCIN	0.134610471796776	-0.00778214044205495	0	0.008	1
BX890604.1	0.134610471796776	-0.00778214044205495	0	0.008	1
SYP	0.134610471796776	-0.00778214044205495	0	0.008	1
LINC00891	0.134610471796776	-0.00778214044205495	0	0.008	1
PYCR3	0.134610471796776	-0.00778214044205495	0	0.008	1
AL590399.1	0.134610471796776	-0.00778214044205495	0	0.008	1
AL512625.1	0.134610471796776	-0.00778214044205495	0	0.008	1
GALNT12	0.134610471796776	-0.00778214044205495	0	0.008	1
GARNL3	0.134610471796776	-0.00778214044205495	0	0.008	1
FAM102A	0.134610471796776	-0.00778214044205495	0	0.008	1
CRACR2B	0.134610471796776	-0.00778214044205495	0	0.008	1
AC090587.1	0.134610471796776	-0.00778214044205495	0	0.008	1
AP001462.1	0.134610471796776	-0.00778214044205495	0	0.008	1
B4GAT1	0.134610471796776	-0.00778214044205495	0	0.008	1
CADM1	0.134610471796776	-0.00778214044205495	0	0.008	1
ESAM	0.134610471796776	-0.00778214044205495	0	0.008	1
C11orf45	0.134610471796776	-0.00778214044205495	0	0.008	1
AL117339.5	0.134610471796776	-0.00778214044205495	0	0.008	1
RTKN2	0.134610471796776	-0.00778214044205495	0	0.008	1
HECTD2	0.134610471796776	-0.00778214044205495	0	0.008	1
ENTPD7	0.134610471796776	-0.00778214044205495	0	0.008	1
MFAP5	0.134610471796776	-0.00778214044205495	0	0.008	1
IQCD	0.134610471796776	-0.00778214044205495	0	0.008	1
KATNAL1	0.134610471796776	-0.00778214044205495	0	0.008	1
CEP170B	0.134610471796776	-0.00778214044205495	0	0.008	1
IGHV3-30	0.134610471796776	-0.00778214044205495	0	0.008	1
AC124312.1	0.134610471796776	-0.00778214044205495	0	0.008	1
ARHGAP11B	0.134610471796776	-0.00778214044205495	0	0.008	1
RPUSD2	0.134610471796776	-0.00778214044205495	0	0.008	1
MYEF2	0.134610471796776	-0.00778214044205495	0	0.008	1
ANKDD1A	0.134610471796776	-0.00778214044205495	0	0.008	1
HOMER2	0.134610471796776	-0.00778214044205495	0	0.008	1
NLRC3	0.134610471796776	-0.00778214044205495	0	0.008	1
SLFN13	0.134610471796776	-0.00778214044205495	0	0.008	1
ARHGAP23	0.134610471796776	-0.00778214044205495	0	0.008	1
ERBB2	0.134610471796776	-0.00778214044205495	0	0.008	1
ARL17B	0.134610471796776	-0.00778214044205495	0	0.008	1
CYGB	0.134610471796776	-0.00778214044205495	0	0.008	1
YES1	0.134610471796776	-0.00778214044205495	0	0.008	1
ANKRD29	0.134610471796776	-0.00778214044205495	0	0.008	1
ZHX3	0.134610471796776	-0.00778214044205495	0	0.008	1
SAMD10	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF442	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF461	0.134610471796776	-0.00778214044205495	0	0.008	1
LINC01534	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF345	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF416	0.134610471796776	-0.00778214044205495	0	0.008	1
USP9Y	0.134610471796776	-0.00778214044205495	0	0.008	1
SERHL2	0.134610471796776	-0.00778214044205495	0	0.008	1
AF127577.4	0.134610471796776	-0.00778214044205495	0	0.008	1
STIL	0.134610471796776	-0.00778214044205495	0	0.008	1
AC012510.1	0.134610471796776	-0.00778214044205495	0	0.008	1
GHRLOS	0.134610471796776	-0.00778214044205495	0	0.008	1
LINC02018	0.134610471796776	-0.00778214044205495	0	0.008	1
FAM111A-DT	0.134610471796776	-0.00778214044205495	0	0.008	1
AC135279.3	0.134610471796776	-0.00778214044205495	0	0.008	1
IGHV1-3	0.134610471796776	-0.00778214044205495	0	0.008	1
IGHV7-4-1	0.134610471796776	-0.00778214044205495	0	0.008	1
KCNAB3	0.134610471796776	-0.00778214044205495	0	0.008	1
LRRC37A3	0.134610471796776	-0.00778214044205495	0	0.008	1
ZNF30	0.134610471796776	-0.00778214044205495	0	0.008	1
AC109587.1	0.134610471796776	-0.00778214044205495	0	0.008	1
PPT2-EGFL8	0.134610471796776	-0.00778214044205495	0	0.008	1
AC083973.1	0.134610471796776	-0.00778214044205495	0	0.008	1
POMK	0.134610471796776	-0.00778214044205495	0	0.008	1
TUBB3	0.134610471796776	-0.00778214044205495	0	0.008	1
AL590560.1	0.134610471796776	-0.00778214044205495	0	0.008	1
TREML2	0.134610471796776	-0.00778214044205495	0	0.008	1
IQCJ-SCHIP1	0.134610471796776	-0.00778214044205495	0	0.008	1
AL121748.2	0.134610471796776	-0.00778214044205495	0	0.008	1
ELAVL4	0.134610471796776	-0.00778214044205495	0	0.008	1
AL589765.7	0.134610471796776	-0.00778214044205495	0	0.008	1
AL360004.1	0.134610471796776	-0.00778214044205495	0	0.008	1
AL589745.1	0.134610471796776	-0.00778214044205495	0	0.008	1
AK8	0.134610471796776	-0.0155041865359653	0	0.008	1
