	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CALD1	0	2.25989311473257	0.735	0.02	0	Myofibroblasts	CALD1
RGS5	0	2.2296463376067	0.346	0.005	0	Myofibroblasts	RGS5
DCN	0	2.20801182357267	0.548	0.002	0	Myofibroblasts	DCN
MGP	0	2.19409070354589	0.608	0.021	0	Myofibroblasts	MGP
IGFBP5	0	1.99016484863914	0.375	0.004	0	Myofibroblasts	IGFBP5
MYL9	0	1.97384959120031	0.654	0.021	0	Myofibroblasts	MYL9
COL4A1	0	1.86439199189193	0.541	0.019	0	Myofibroblasts	COL4A1
COL4A2	0	1.86317775403869	0.569	0.019	0	Myofibroblasts	COL4A2
COL6A2	0	1.81248675954608	0.678	0.033	0	Myofibroblasts	COL6A2
FN1	0	1.79920067132023	0.576	0.026	0	Myofibroblasts	FN1
THY1	0	1.73688754385257	0.551	0.012	0	Myofibroblasts	THY1
TPM2	0	1.69504889570166	0.664	0.014	0	Myofibroblasts	TPM2
RARRES2	0	1.6164023030343	0.562	0.003	0	Myofibroblasts	RARRES2
COL6A1	0	1.55286743295743	0.597	0.013	0	Myofibroblasts	COL6A1
COL18A1	0	1.49049642905095	0.537	0.028	0	Myofibroblasts	COL18A1
COL6A3	0	1.39240325901666	0.551	0.007	0	Myofibroblasts	COL6A3
COLEC11	0	1.30475080523778	0.364	0.001	0	Myofibroblasts	COLEC11
SERPINH1	0	1.24698039455662	0.604	0.035	0	Myofibroblasts	SERPINH1
SOD3	0	1.23839077774075	0.41	0.001	0	Myofibroblasts	SOD3
AEBP1	0	1.20859747091361	0.572	0.011	0	Myofibroblasts	AEBP1
C1S	0	1.16613303448606	0.435	0.002	0	Myofibroblasts	C1S
LHFPL6	0	1.13169780239125	0.618	0.013	0	Myofibroblasts	LHFPL6
PDGFRB	0	1.11522244461118	0.569	0.009	0	Myofibroblasts	PDGFRB
IGFBP2	0	1.11505641560147	0.417	0.016	0	Myofibroblasts	IGFBP2
ADIRF	0	1.11137345313116	0.35	0.009	0	Myofibroblasts	ADIRF
SPARCL1	0	1.06706350230998	0.516	0.02	0	Myofibroblasts	SPARCL1
COL5A1	0	1.00301000047884	0.53	0.01	0	Myofibroblasts	COL5A1
COL5A2	0	0.989719245717699	0.53	0.003	0	Myofibroblasts	COL5A2
MMP2	0	0.967577114154842	0.396	0.01	0	Myofibroblasts	MMP2
UACA	0	0.96619497219456	0.502	0.022	0	Myofibroblasts	UACA
C11orf96	0	0.955215656893174	0.431	0.007	0	Myofibroblasts	C11orf96
MFAP4	0	0.941698559155678	0.251	0	0	Myofibroblasts	MFAP4
HTRA1	0	0.939210877576952	0.456	0.021	0	Myofibroblasts	HTRA1
MYLK	0	0.938734949241354	0.495	0.008	0	Myofibroblasts	MYLK
CNN3	0	0.924238052996182	0.65	0.019	0	Myofibroblasts	CNN3
FSTL1	0	0.920791013382705	0.551	0.011	0	Myofibroblasts	FSTL1
NOTCH3	0	0.913833193642664	0.438	0.002	0	Myofibroblasts	NOTCH3
CAVIN1	0	0.899823673906919	0.58	0.025	0	Myofibroblasts	CAVIN1
PLAC9	0	0.890973810619081	0.477	0.003	0	Myofibroblasts	PLAC9
THBS2	0	0.887532987839358	0.332	0.001	0	Myofibroblasts	THBS2
CCDC80	0	0.864416886788406	0.311	0.002	0	Myofibroblasts	CCDC80
CAV1	0	0.863891211275175	0.537	0.029	0	Myofibroblasts	CAV1
COL12A1	0	0.853036277550401	0.452	0.003	0	Myofibroblasts	COL12A1
NR2F2	0	0.837886022879824	0.548	0.007	0	Myofibroblasts	NR2F2
LAMA4	0	0.833355953099999	0.509	0.013	0	Myofibroblasts	LAMA4
PTN	0	0.830312281839576	0.322	0.001	0	Myofibroblasts	PTN
PCOLCE	0	0.818986378853272	0.481	0.011	0	Myofibroblasts	PCOLCE
PDLIM3	0	0.801286742502492	0.413	0.002	0	Myofibroblasts	PDLIM3
DKK3	0	0.791644984655257	0.519	0.03	0	Myofibroblasts	DKK3
FILIP1L	0	0.785272174781572	0.396	0.013	0	Myofibroblasts	FILIP1L
FHL2	0	0.771911528617039	0.442	0.008	0	Myofibroblasts	FHL2
EFEMP2	0	0.762957600004313	0.551	0.008	0	Myofibroblasts	EFEMP2
NID1	0	0.75241429812093	0.477	0.016	0	Myofibroblasts	NID1
CFH	0	0.748782120180023	0.449	0.009	0	Myofibroblasts	CFH
C1R	0	0.740217436087781	0.364	0.007	0	Myofibroblasts	C1R
FRZB	0	0.710743231918956	0.353	0.003	0	Myofibroblasts	FRZB
TGFB1I1	0	0.706838045346349	0.484	0.011	0	Myofibroblasts	TGFB1I1
PDGFRA	0	0.690435119243747	0.307	0.001	0	Myofibroblasts	PDGFRA
MFGE8	0	0.689441577649509	0.435	0.019	0	Myofibroblasts	MFGE8
MEG3	0	0.689377655364055	0.438	0.002	0	Myofibroblasts	MEG3
EMILIN1	0	0.663794277911873	0.428	0.004	0	Myofibroblasts	EMILIN1
TFPI	0	0.661182115398107	0.47	0.006	0	Myofibroblasts	TFPI
COX7A1	0	0.656396818940903	0.484	0.014	0	Myofibroblasts	COX7A1
MAP1B	0	0.655741187529006	0.382	0.009	0	Myofibroblasts	MAP1B
CLEC11A	0	0.63828959431452	0.473	0.02	0	Myofibroblasts	CLEC11A
CDH11	0	0.634529514805977	0.484	0.002	0	Myofibroblasts	CDH11
LAMB1	0	0.630931789474096	0.431	0.012	0	Myofibroblasts	LAMB1
PXDN	0	0.620835963226411	0.459	0.012	0	Myofibroblasts	PXDN
RBPMS	0	0.62076384471146	0.456	0.011	0	Myofibroblasts	RBPMS
ID4	0	0.614023631236676	0.36	0.001	0	Myofibroblasts	ID4
NUPR1	0	0.609692696431135	0.509	0.022	0	Myofibroblasts	NUPR1
FKBP10	0	0.60845474150376	0.435	0.009	0	Myofibroblasts	FKBP10
LAMC1	0	0.606771671361589	0.431	0.018	0	Myofibroblasts	LAMC1
PPIC	0	0.60636152475868	0.452	0.011	0	Myofibroblasts	PPIC
TCF21	0	0.603315161209376	0.318	0.001	0	Myofibroblasts	TCF21
CCDC3	0	0.593607655009697	0.336	0.004	0	Myofibroblasts	CCDC3
GNG11	0	0.591811138507798	0.548	0.023	0	Myofibroblasts	GNG11
CD248	0	0.586501162662756	0.329	0.007	0	Myofibroblasts	CD248
ANTXR1	0	0.582878795934117	0.392	0.001	0	Myofibroblasts	ANTXR1
MXRA8	0	0.574199558197045	0.428	0.001	0	Myofibroblasts	MXRA8
TMEM98	0	0.545433011871411	0.449	0.001	0	Myofibroblasts	TMEM98
FXYD6	0	0.543593896001427	0.435	0.019	0	Myofibroblasts	FXYD6
FBN1	0	0.543233740329063	0.406	0.008	0	Myofibroblasts	FBN1
EHD2	0	0.539935825075598	0.392	0.011	0	Myofibroblasts	EHD2
SRPX	0	0.514143173025491	0.329	0.001	0	Myofibroblasts	SRPX
SDC2	0	0.513746793288518	0.431	0.013	0	Myofibroblasts	SDC2
FAM114A1	0	0.512162843643733	0.442	0.02	0	Myofibroblasts	FAM114A1
ENAH	0	0.51204453636857	0.382	0.006	0	Myofibroblasts	ENAH
EDIL3	0	0.501251982153809	0.364	0.002	0	Myofibroblasts	EDIL3
ECM1	0	0.498300544540428	0.304	0.006	0	Myofibroblasts	ECM1
AKAP12	0	0.489681712292015	0.392	0.013	0	Myofibroblasts	AKAP12
RCN3	0	0.489082813094505	0.367	0.011	0	Myofibroblasts	RCN3
ABCA8	0	0.487276972874563	0.283	0.001	0	Myofibroblasts	ABCA8
CYGB	0	0.482972998510361	0.297	0.004	0	Myofibroblasts	CYGB
GGT5	0	0.472247217487115	0.35	0.005	0	Myofibroblasts	GGT5
WFDC1	0	0.471571842488245	0.276	0.001	0	Myofibroblasts	WFDC1
ISLR	0	0.469687335267453	0.272	0.001	0	Myofibroblasts	ISLR
PLS3	0	0.447642719767841	0.417	0.015	0	Myofibroblasts	PLS3
ITGA11	0	0.44545842640858	0.307	0	0	Myofibroblasts	ITGA11
KANK2	0	0.443522338526374	0.399	0.006	0	Myofibroblasts	KANK2
HEYL	0	0.439710578242721	0.276	0.001	0	Myofibroblasts	HEYL
CPE	0	0.439543635673624	0.279	0.003	0	Myofibroblasts	CPE
FOXS1	0	0.433407839542487	0.283	0.001	0	Myofibroblasts	FOXS1
LAMB2	0	0.428770719020446	0.403	0.016	0	Myofibroblasts	LAMB2
PARVA	0	0.406553090613535	0.399	0.006	0	Myofibroblasts	PARVA
COL16A1	0	0.402669306562372	0.276	0.001	0	Myofibroblasts	COL16A1
SEPT4	0	0.396544585074514	0.314	0.004	0	Myofibroblasts	SEPT4
CRYAB	0	0.393998861183428	0.29	0.001	0	Myofibroblasts	CRYAB
TUSC3	0	0.38942711730565	0.343	0.004	0	Myofibroblasts	TUSC3
NID2	0	0.377445766420025	0.29	0.005	0	Myofibroblasts	NID2
SNHG18	0	0.376383444291447	0.339	0.001	0	Myofibroblasts	SNHG18
LTBP2	0	0.375441254303179	0.261	0.002	0	Myofibroblasts	LTBP2
MRC2	0	0.369539158028557	0.332	0.007	0	Myofibroblasts	MRC2
FBLIM1	0	0.36151340603894	0.307	0.004	0	Myofibroblasts	FBLIM1
EDNRA	0	0.345343476985896	0.254	0.001	0	Myofibroblasts	EDNRA
SGCE	0	0.341979415413281	0.325	0.004	0	Myofibroblasts	SGCE
PFN2	0	0.337288660983754	0.339	0.007	0	Myofibroblasts	PFN2
FAT1	0	0.334988638927493	0.272	0.002	0	Myofibroblasts	FAT1
GNG12	0	0.334283748824698	0.311	0.006	0	Myofibroblasts	GNG12
ST5	0	0.325389168166535	0.297	0.005	0	Myofibroblasts	ST5
GPX8	0	0.32150807142524	0.3	0.004	0	Myofibroblasts	GPX8
DDR2	0	0.318678686039326	0.293	0.002	0	Myofibroblasts	DDR2
VASN	0	0.318409507033663	0.261	0.002	0	Myofibroblasts	VASN
TBX2	0	0.316649866014986	0.251	0.001	0	Myofibroblasts	TBX2
PRKG1	0	0.312303622907696	0.261	0.001	0	Myofibroblasts	PRKG1
ADAMTS2	0	0.30398247153762	0.251	0.001	0	Myofibroblasts	ADAMTS2
SMARCA1	0	0.266034952553904	0.261	0.002	0	Myofibroblasts	SMARCA1
PLSCR4	0	0.262386781266633	0.254	0.003	0	Myofibroblasts	PLSCR4
AC245595.1	4.89379627750994e-308	0.516922239195757	0.41	0.017	8.65663623528734e-304	Myofibroblasts	AC245595.1
CTGF	4.01449723906045e-305	0.882529308954262	0.329	0.009	7.10124416617403e-301	Myofibroblasts	CTGF
LOXL2	3.95558466157426e-304	0.665434516883296	0.339	0.01	6.9970337078587e-300	Myofibroblasts	LOXL2
PALLD	2.06843795230095e-303	0.778687416556528	0.484	0.027	3.65885989382516e-299	Myofibroblasts	PALLD
SERPING1	2.46877201059093e-300	1.07868708501125	0.537	0.036	4.36701080953429e-296	Myofibroblasts	SERPING1
RBMS3	4.44719638084854e-300	0.325255038999947	0.276	0.005	7.86664567808299e-296	Myofibroblasts	RBMS3
SERPINE2	6.65257357123746e-299	0.507238760198976	0.35	0.011	1.17677373901619e-294	Myofibroblasts	SERPINE2
CAV2	2.63583733865647e-293	0.421322965457982	0.371	0.013	4.66253266834943e-289	Myofibroblasts	CAV2
IGFBP4	8.7033033783948e-293	1.57532080114697	0.629	0.056	1.53952733460426e-288	Myofibroblasts	IGFBP4
MSRB3	1.26691959723454e-291	0.353754169785541	0.336	0.01	2.24105407554818e-287	Myofibroblasts	MSRB3
TCEAL9	1.3350631291437e-291	0.511820800533722	0.442	0.022	2.3615931691423e-287	Myofibroblasts	TCEAL9
PPP1R14A	4.08334619372376e-291	0.804793879118328	0.357	0.013	7.22303108207796e-287	Myofibroblasts	PPP1R14A
SYNPO2	3.66613101660563e-288	0.435671557583996	0.297	0.007	6.4850191552737e-284	Myofibroblasts	SYNPO2
COL15A1	2.49456339588387e-286	0.672322037966978	0.385	0.015	4.41263319097899e-282	Myofibroblasts	COL15A1
NDUFA4L2	1.9480986304833e-284	1.0017994381762	0.254	0.004	3.44599166746191e-280	Myofibroblasts	NDUFA4L2
MDK	1.59484700155208e-283	0.875787387166751	0.463	0.027	2.82112486104548e-279	Myofibroblasts	MDK
GUCY1B1	1.40823651785767e-277	0.369927479051539	0.258	0.005	2.49102957643843e-273	Myofibroblasts	GUCY1B1
OLFML2B	6.70098781068961e-269	0.489349444211935	0.307	0.009	1.18533773383288e-264	Myofibroblasts	OLFML2B
CAVIN3	1.83720734775082e-267	0.640467531515439	0.424	0.023	3.24983607743643e-263	Myofibroblasts	CAVIN3
BEX3	2.41366860711604e-267	1.04004078242558	0.622	0.062	4.26953839912755e-263	Myofibroblasts	BEX3
PPFIBP1	1.93800019477096e-265	0.464862884844875	0.424	0.023	3.42812854453034e-261	Myofibroblasts	PPFIBP1
NNMT	1.98010011003202e-262	0.479814342580672	0.279	0.007	3.50259908463564e-258	Myofibroblasts	NNMT
ADGRA2	8.59893573847298e-262	0.340806498175196	0.297	0.009	1.52106574277848e-257	Myofibroblasts	ADGRA2
MATN2	7.10405586664122e-261	0.436990036609514	0.29	0.008	1.25663644225017e-256	Myofibroblasts	MATN2
LRRC32	2.55499800646667e-260	0.377563316372501	0.314	0.011	4.51953597363889e-256	Myofibroblasts	LRRC32
RBFOX2	2.72407966087523e-259	0.292389398736821	0.297	0.009	4.81862451212219e-255	Myofibroblasts	RBFOX2
TJP1	1.89535160167353e-258	0.359839435877968	0.364	0.016	3.35268744820031e-254	Myofibroblasts	TJP1
TNS1	3.31097130921952e-254	0.424643799031315	0.364	0.017	5.85677714887842e-250	Myofibroblasts	TNS1
CDC42EP1	5.78229526410184e-254	0.446061900047252	0.389	0.02	1.02283020926697e-249	Myofibroblasts	CDC42EP1
TPM1	6.15583599193661e-251	1.75471185304991	0.618	0.068	1.08890582861367e-246	Myofibroblasts	TPM1
CTSK	2.23552820621714e-250	0.582679034595683	0.258	0.006	3.95442584397751e-246	Myofibroblasts	CTSK
IGFBP6	1.26664339447558e-249	1.34987138222129	0.318	0.012	2.24056550048785e-245	Myofibroblasts	IGFBP6
DLC1	1.60415847794997e-248	0.410416168027846	0.378	0.019	2.83759593164569e-244	Myofibroblasts	DLC1
LGALS3BP	1.1569940131557e-247	0.707054260382872	0.558	0.051	2.04660670987112e-243	Myofibroblasts	LGALS3BP
MYH10	8.06761567024257e-243	0.344092360620143	0.261	0.007	1.42708053590921e-238	Myofibroblasts	MYH10
CYR61	2.63004588026913e-242	0.495874357551643	0.258	0.007	4.65228815760806e-238	Myofibroblasts	CYR61
PLAT	7.23675736240171e-239	0.644705779843078	0.325	0.014	1.28011000983524e-234	Myofibroblasts	PLAT
RBP1	2.04176839679705e-236	0.424020617599051	0.269	0.008	3.6116841170943e-232	Myofibroblasts	RBP1
CRIP2	5.01938015104621e-235	0.745614269366456	0.509	0.042	8.87878154918563e-231	Myofibroblasts	CRIP2
JAG1	3.4530257887661e-233	0.471853573459153	0.339	0.016	6.10805731774835e-229	Myofibroblasts	JAG1
FERMT2	2.18012028554095e-224	0.298457635986542	0.279	0.01	3.85641477309338e-220	Myofibroblasts	FERMT2
EPHX1	8.46142868676504e-223	0.545886467088546	0.406	0.027	1.49674212040187e-218	Myofibroblasts	EPHX1
FBLN5	1.76024180313934e-220	0.529118022283414	0.353	0.02	3.11369172557319e-216	Myofibroblasts	FBLN5
FHL1	4.71298026198579e-220	0.49335295635451	0.378	0.023	8.33679078542666e-216	Myofibroblasts	FHL1
EMP2	6.64326177985113e-220	0.374116960035687	0.318	0.015	1.17512657623787e-215	Myofibroblasts	EMP2
TINAGL1	8.31855781281511e-220	0.434852727705725	0.269	0.009	1.47146969150886e-215	Myofibroblasts	TINAGL1
EPB41L2	1.03102054986473e-218	0.424208755420415	0.42	0.03	1.82377225065572e-214	Myofibroblasts	EPB41L2
TIMP21	4.49826219132699e-215	0.833574895722677	0.59	0.069	7.9569759902383e-211	Myofibroblasts	TIMP2
CERCAM	4.76532142103276e-215	0.354042135542955	0.329	0.016	8.42937706166486e-211	Myofibroblasts	CERCAM
S100A13	5.25751340009421e-215	0.637690018694951	0.438	0.033	9.30001545342664e-211	Myofibroblasts	S100A13
PMP22	1.6582575781116e-209	0.584607235793871	0.495	0.045	2.93329182992161e-205	Myofibroblasts	PMP22
TSPAN7	9.27879971830612e-206	0.463436195316518	0.297	0.014	1.64132688217117e-201	Myofibroblasts	TSPAN7
SERPINF1	4.42168523064741e-200	1.00890292910469	0.336	0.02	7.8215190044922e-196	Myofibroblasts	SERPINF1
SSPN	1.78866323944478e-199	0.396459103176502	0.329	0.019	3.16396640425386e-195	Myofibroblasts	SSPN
C9orf3	4.64446581536358e-198	0.350019408456626	0.332	0.019	8.21559558079664e-194	Myofibroblasts	C9orf3
APP	3.14285438641956e-197	0.752239230243869	0.572	0.07	5.55939512413756e-193	Myofibroblasts	APP
LTBP4	4.98587070781339e-195	0.864283209696146	0.569	0.074	8.81950669505111e-191	Myofibroblasts	LTBP4
FKBP9	1.62248710782128e-193	0.277983675901964	0.272	0.012	2.87001744502506e-189	Myofibroblasts	FKBP9
A2M	5.5909892884288e-193	0.860706042894984	0.498	0.05	9.88990095230171e-189	Myofibroblasts	A2M
CTTN	5.05722348607549e-190	0.303317400877839	0.283	0.013	8.94572262451894e-186	Myofibroblasts	CTTN
HSPG2	1.78878307028548e-188	0.285543409327117	0.35	0.022	3.16417837302798e-184	Myofibroblasts	HSPG2
NREP	4.18712523200753e-185	0.338499349592893	0.314	0.018	7.40660582289812e-181	Myofibroblasts	NREP
CYBRD1	7.23665405586687e-182	0.340347534937458	0.314	0.019	1.28009173594229e-177	Myofibroblasts	CYBRD1
DST	4.60366516738382e-179	0.462772429361483	0.389	0.032	8.14342331458524e-175	Myofibroblasts	DST
RAI14	1.83710440372571e-174	0.305285578958758	0.279	0.015	3.24965397975041e-170	Myofibroblasts	RAI14
RAB13	2.00238823015868e-173	0.606052662384256	0.491	0.056	3.54202454032768e-169	Myofibroblasts	RAB13
LRP11	9.67139321736835e-170	0.727960463986227	0.509	0.063	1.71077274622029e-165	Myofibroblasts	LRP1
MYO1B	6.45226050511938e-169	0.422510849185072	0.269	0.014	1.14134036075057e-164	Myofibroblasts	MYO1B
MMP14	2.33658120653437e-163	0.489886480929699	0.371	0.032	4.13317849623865e-159	Myofibroblasts	MMP14
GSN1	1.35769846244338e-161	1.37660871136046	0.64	0.11	2.40163281021609e-157	Myofibroblasts	GSN
NFIA	1.62819211318242e-161	0.324893909297353	0.336	0.026	2.88010902900838e-157	Myofibroblasts	NFIA
PTK2	1.09416781172508e-159	0.398694317834258	0.339	0.027	1.93547344216049e-155	Myofibroblasts	PTK2
RCN1	1.45322820346909e-155	0.488653480488821	0.466	0.057	2.57061536911647e-151	Myofibroblasts	RCN1
DPYSL3	2.73519223002249e-155	0.32961213561255	0.251	0.013	4.83828153568679e-151	Myofibroblasts	DPYSL3
TRIP6	1.60308201421866e-154	0.270474056283952	0.293	0.02	2.83569177495139e-150	Myofibroblasts	TRIP6
SELENOP	1.87158950059642e-154	0.578419054634304	0.438	0.047	3.310654667605e-150	Myofibroblasts	SELENOP
H1F0	2.7464754487126e-154	0.501712693239779	0.399	0.04	4.85824042122771e-150	Myofibroblasts	H1F0
WWTR1	9.97577866051311e-154	0.28675333082983	0.307	0.022	1.76461548725816e-149	Myofibroblasts	WWTR1
GPX3	3.144973784444e-151	0.533675043942737	0.279	0.019	5.563144127303e-147	Myofibroblasts	GPX3
ACTA2	4.69069703163305e-151	2.12959729217338	0.509	0.078	8.29737397925571e-147	Myofibroblasts	ACTA2
OAF	1.11197732724409e-150	0.364993269043002	0.293	0.021	1.96697669416207e-146	Myofibroblasts	OAF
PHLDB1	4.3451844627537e-149	0.301299992110332	0.29	0.02	7.68619679616502e-145	Myofibroblasts	PHLDB1
MCAM	4.25943900653931e-147	0.596882999910895	0.279	0.019	7.53452165866738e-143	Myofibroblasts	MCAM
RAB34	8.33402479852606e-147	0.49359596480025	0.452	0.057	1.47420564661127e-142	Myofibroblasts	RAB34
TIMP3	1.01315560466622e-144	0.824019832714843	0.29	0.021	1.79217094909407e-140	Myofibroblasts	TIMP3
TCF41	2.06930935149054e-142	0.65971095761232	0.548	0.087	3.66040131185162e-138	Myofibroblasts	TCF4
NBL1	2.04943002918397e-141	0.627520841623079	0.385	0.042	3.62523677862352e-137	Myofibroblasts	NBL1
TCEAL4	1.68378079525909e-140	0.766272648373461	0.541	0.091	2.97843984873381e-136	Myofibroblasts	TCEAL4
LAPTM4B	7.88409397851742e-138	0.369152862596897	0.314	0.027	1.39461738385995e-133	Myofibroblasts	LAPTM4B
TUBB6	1.54969337892688e-137	0.343035241500877	0.332	0.031	2.74125261798375e-133	Myofibroblasts	TUBB6
PRSS23	7.0739747769627e-137	1.3265558235247	0.473	0.071	1.25131539829693e-132	Myofibroblasts	PRSS23
EPS8	3.03141070728315e-135	0.524648354096928	0.431	0.057	5.36226240011316e-131	Myofibroblasts	EPS8
ENG	2.16781255842322e-134	1.02979215940188	0.502	0.08	3.83464363459483e-130	Myofibroblasts	ENG
INAFM1	1.93586013041524e-133	0.308497099289094	0.279	0.022	3.42434298469152e-129	Myofibroblasts	INAFM1
EVA1B	4.16832337679536e-132	0.302926893243308	0.286	0.023	7.37334722121331e-128	Myofibroblasts	EVA1B
SOX4	5.03662599445099e-131	0.717785938277325	0.512	0.082	8.90928772158435e-127	Myofibroblasts	SOX4
LMCD1	7.42021373714836e-130	0.313245230658601	0.3	0.026	1.31256160796417e-125	Myofibroblasts	LMCD1
GSTM3	3.30762574882989e-129	0.291306753758537	0.279	0.023	5.85085918710519e-125	Myofibroblasts	GSTM3
VCL	1.50011466306857e-128	0.573461065989563	0.442	0.063	2.65355282750199e-124	Myofibroblasts	VCL
ACTN1	7.97969042002843e-127	0.647889503856107	0.456	0.068	1.41152743839883e-122	Myofibroblasts	ACTN1
ISYNA1	1.44919671883242e-124	0.542607932654214	0.371	0.045	2.56348407594267e-120	Myofibroblasts	ISYNA1
MAP3K20	1.87303395360061e-123	0.361901178292231	0.346	0.038	3.31320976052412e-119	Myofibroblasts	MAP3K20
NDRG2	3.79366065404379e-123	0.302353455468227	0.261	0.021	6.71060633093807e-119	Myofibroblasts	NDRG2
TSC22D1	1.36832690312511e-122	0.451132511319761	0.42	0.057	2.42043345893801e-118	Myofibroblasts	TSC22D1
CLIC4	4.44562518253534e-121	0.428131038266815	0.445	0.065	7.86386638538677e-117	Myofibroblasts	CLIC4
SLC9A3R2	4.34820836747072e-120	0.27999654836695	0.283	0.025	7.69154578121896e-116	Myofibroblasts	SLC9A3R2
PLOD1	1.49598657077789e-119	0.454076126088447	0.406	0.056	2.64625064504901e-115	Myofibroblasts	PLOD1
ID3	2.62779734227055e-116	1.75238443418624	0.59	0.139	4.64831071874238e-112	Myofibroblasts	ID3
IFITM31	8.1548106600586e-114	1.60195576938434	0.749	0.253	1.44250445765777e-109	Myofibroblasts	IFITM3
RHOBTB3	2.39525803652535e-113	0.316560527738208	0.307	0.032	4.23697194080968e-109	Myofibroblasts	RHOBTB3
PKIG1	5.11352572785994e-113	0.412331944124489	0.382	0.051	9.04531566001145e-109	Myofibroblasts	PKIG
ST3GAL4	1.58541831681832e-111	0.356133455339449	0.311	0.034	2.80444646061992e-107	Myofibroblasts	ST3GAL4
CD151	2.5309790171014e-111	0.680155380326372	0.576	0.128	4.47704878335067e-107	Myofibroblasts	CD151
RNF24	8.69833060209076e-110	0.391472039136186	0.36	0.048	1.53864770020384e-105	Myofibroblasts	RNF24
SORBS3	6.33576501035071e-109	0.399062586928855	0.41	0.062	1.12073347268094e-104	Myofibroblasts	SORBS3
SVIL	4.30853781671188e-108	0.386300063990593	0.318	0.037	7.62137254398164e-104	Myofibroblasts	SVIL
CCL2	2.6686581576959e-106	0.908222761152292	0.251	0.022	4.72058941514828e-102	Myofibroblasts	CCL2
SGCB	1.15822270300528e-105	0.29839268945578	0.286	0.03	2.04878013934604e-101	Myofibroblasts	SGCB
PTMS	3.00379602319659e-104	0.959208732577912	0.661	0.196	5.31341478543245e-100	Myofibroblasts	PTMS
SPTBN1	3.05621786032336e-103	0.732605603110573	0.604	0.154	5.406143773126e-99	Myofibroblasts	SPTBN1
SELENOM	7.69433251638356e-103	0.956320266067548	0.65	0.194	1.36105047882309e-98	Myofibroblasts	SELENOM
ID1	1.0029645342351e-101	0.560091340397628	0.307	0.036	1.77414396460847e-97	Myofibroblasts	ID1
PDLIM11	2.70917499098863e-101	0.692538285414414	0.445	0.082	4.79225964155979e-97	Myofibroblasts	PDLIM1
MAP1LC3A	3.23767331713512e-101	0.443756376355404	0.438	0.077	5.72712033068031e-97	Myofibroblasts	MAP1LC3A
VCAN1	3.6701812272656e-100	0.669903262051889	0.364	0.051	6.49218357291012e-96	Myofibroblasts	VCAN
TSPAN4	4.07609921384458e-100	0.408736704653	0.389	0.059	7.21021189936968e-96	Myofibroblasts	TSPAN4
CTSF	4.4251426570793e-100	0.279397956341581	0.297	0.034	7.82763484610758e-96	Myofibroblasts	CTSF
PEAK1	3.46727674560347e-98	0.382404906002735	0.307	0.038	6.13326583529797e-94	Myofibroblasts	PEAK1
MYOF	4.33746036761465e-98	0.255109729509362	0.265	0.027	7.67253364427355e-94	Myofibroblasts	MYOF
TIMP11	4.49399310927149e-98	2.23000831735613	0.721	0.269	7.94942441099033e-94	Myofibroblasts	TIMP1
SPON21	1.66695109671038e-97	0.965625574211174	0.527	0.118	2.94866979497099e-93	Myofibroblasts	SPON2
NRP1	6.40733346173145e-97	0.297781011506893	0.311	0.038	1.13339321604568e-92	Myofibroblasts	NRP1
SEPT11	3.35368911185659e-94	0.564207256063272	0.452	0.09	5.93234066996313e-90	Myofibroblasts	SEPT11
MARCKS1	1.52098777097379e-93	0.497420938347839	0.498	0.101	2.69047526807553e-89	Myofibroblasts	MARCKS
